ReactionID,Flux,Name
rxn00726_c0,0.001459678,'chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)'
rxn00737_c0,0.009712253,'L-threonine ammonia-lyase (2-oxobutanoate-forming)'
rxn00747_c0,0.46504718,'D-glyceraldehyde-3-phosphate aldose-ketose-isomerase'
rxn00765_c0,0.000844379,'Glycerol:NADP+ oxidoreductase'
rxn00777_c0,-0.000906335,'D-ribose-5-phosphate aldose-ketose-isomerase'
rxn00778_c0,-0.000906335,"'D-Ribose 1,5-phosphomutase'"
rxn00780_c0,0.000844379,'ATP:D-glyceraldehyde 3-phosphotransferase'
rxn00781_c0,-1.157377682,'D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)'
rxn00785_c0,0.232885015,'D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase'
rxn00789_c0,-0.002432796,'1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase'
rxn00790_c0,-0.012616384,'5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)'
rxn00791_c0,-0.001459678,'N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase'
rxn00799_c0,-0.028322911,'(S)-malate hydro-lyase (fumarate-forming)'
rxn00800_c0,0.008217561,"'N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)'"
rxn00802_c0,0.007595731,'2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming)'
rxn00806_c0,-0.011569298,'L-Leucine:2-oxoglutarate aminotransferase'
rxn00830_c0,0.000373288,'Isopentenyl-diphosphate delta3-delta2-isomerase'
rxn00832_c0,-0.014942416,"'IMP 1,2-hydrolase (decyclizing)'"
rxn00834_c0,0.006724855,'IMP:NAD+ oxidoreductase'
rxn00838_c0,0.008217561,'IMP:L-aspartate ligase (GDP-forming)'
rxn00839_c0,0.000667731,'ATP:dADP phosphotransferase'
rxn00863_c0,0.002432796,'L-histidinal:NAD+ oxidoreductase'
rxn00898_c0,0.024900996,"'2,3-Dihydroxy-3-methylbutanoate hydro-lyase'"
rxn00902_c0,-0.013820976,"'acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)'"
rxn00904_c0,-0.01086649,'L-Valine:pyruvate aminotransferase'
rxn00907_c0,-0.170030661,"'5,10-methylenetetrahydrofolate:NADP+ oxidoreductase'"
rxn00912_c0,0.00021353,"'5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase'"
rxn00916_c0,0.006724855,'Xanthosine-5''-phosphate:ammonia ligase (AMP-forming)'
rxn00945_c0,-0.002251678,'hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase'
rxn00979_c0,0.000320295,'glycolaldehyde:NAD+ oxidoreductase'
rxn01000_c0,0.004757468,'prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)'
rxn01018_c0,0.008464813,'carbamoyl-phosphate:L-aspartate carbamoyltransferase'
rxn01019_c0,0.007595731,'Carbamoyl-phosphate:L-ornithine carbamoyltransferase'
rxn01068_c0,0.193017506,'L-threonine:NAD+ oxidoreductase'
rxn01069_c0,0.209244247,'O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)'
rxn01100_c0,1.157377682,'ATP:3-phospho-D-glycerate 1-phosphotransferase'
rxn01106_c0,-0.139536909,"'2-Phospho-D-glycerate 2,3-phosphomutase'"
rxn01111_c0,0.648457295,'ATP:D-ribulose-5-phosphate 1-phosphotransferase'
rxn01116_c0,-0.454091601,'D-Ribulose-5-phosphate 3-epimerase'
rxn01211_c0,-0.170030661,"'5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)'"
rxn01213_c0,0.000373288,'GPPSYN-RXN'
rxn01226_c0,0.001119865,'Guanosine ribohydrolase'
rxn01233_c0,0.124003098,'taurine:2-oxoglutarate aminotransferase'
rxn01241_c0,-0.032361572,'Dihydrolipoamide:NAD+ oxidoreductase'
rxn01255_c0,0.010078511,'5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)'
rxn01256_c0,0.008298539,'Chorismate pyruvatemutase'
rxn01257_c0,0.000320295,'chorismate:L-glutamine aminotransferase'
rxn01265_c0,-0.000106765,'Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase'
rxn01270_c0,-0.00354107,'L-arogenate:2-oxoglutarate aminotransferase'
rxn01300_c0,0.209244247,'ATP:L-homoserine O-phosphotransferase'
rxn01301_c0,-0.209244247,'L-Homoserine:NAD+ oxidoreductase'
rxn01310_c0,0.001855765,'D-Glucitol:NADP+ 1-oxidoreductase'
rxn01331_c0,0.000106765,'D-erythrose 4-phosphate:NAD+ oxidoreductase'
rxn01332_c0,0.010078511,"'Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)'"
rxn01333_c0,0.236223257,'sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase'
rxn01334_c0,-0.458922996,"'Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase'"
