ReactionID,Flux,Name
rxn08921_c0,-0.554323725,'magnesium (Mg+2) transport in/out via proton antiport (periplasm)'
rxn09272_c0,0.7390983,"'fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)'"
rxn09389_c0,0.554323725,'TRANS-RXN0-200.cp'
rxn10043_c0,8.592017738,'cytochrome-c oxidase (H+/e- = 2)'
rxn10053_c0,0.184774575,'phosphoribosylaminoimidazole carboxylase (ATP-dependent)'
rxn10058_c0,0.184774575,'NAD kinase (dGTP)'
rxn12811_c0,-0.277161863,'sulfate transport via sodium symport'
rxn13360_c0,0.184774575,'NADP transporter'
rxn15116_c0,-0.720620843,"'beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)'"
rxn15271_c0,0.720620843,'beta-D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase'
rxn15494_c0,0.720620843,"'beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase'"
rxn16140_c0,-0.554323725,'succinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating)'
rxn05319_c0,-11.2158167,'TRANS-RXNBWI-115401.ce.maizeexp.OH_OH'
rxn05467_c0,1.33037694,'CO2 transporter via diffusion'
rxn05468_c0,12.5,'TRANS-RXNAVI-26568.ce'
rxn08689_c0,0.554323725,'h2s transport (periplasm)'
EX_cpd00034_e0,0.554323725,'Zn2+-e0 Exchange'
EX_cpd00048_e0,0.554323725,'Sulfate-e0 Exchange'
EX_cpd00149_e0,0.554323725,'Co2+-e0 Exchange'
EX_cpd00067_e0,19.36437546,'H+-e0 Exchange'
EX_cpd00971_e0,0.554323725,'Na+-e0 Exchange'
EX_cpd00013_e0,-8.388765706,'NH3-e0 Exchange'
EX_cpd00063_e0,0.554323725,'Ca2+-e0 Exchange'
EX_cpd00058_e0,0.554323725,'Cu2+-e0 Exchange'
EX_cpd10515_e0,1.10864745,'Fe2+-e0 Exchange'
EX_cpd00205_e0,0.554323725,'K+-e0 Exchange'
EX_cpd00075_e0,8.758314856,'Nitrite-e0 Exchange'
EX_cpd00099_e0,0.554323725,'Cl--e0 Exchange'
EX_cpd00254_e0,0.554323725,'Mg-e0 Exchange'
EX_cpd00006_e0,0.184774575,'NADP-e0 Exchange'
EX_cpd00001_e0,11.2158167,'H2O-e0 Exchange'
EX_cpd00011_e0,-1.33037694,'CO2-e0 Exchange'
EX_cpd00007_e0,-12.5,'O2-e0 Exchange'
EX_cpd00239_e0,0.554323725,'H2S-e0 Exchange'
rxn08972_c0,-0.905395418,'NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm)'
rxn40053_c0,8.758314856,'hydroxylamine dehydrogenase'
rxn90090_c0,8.758314856,'ammonia monooxygenase'
rxn90092_c0,8.924611973,'Quinone reductase'
BIOMASS_PSEUDO,0.005543237,#N/A
