ReactionID,Flux,Name
rxn00692_c0,0.014722921,"'5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase'"
rxn00704_c0,-1.37E-05,"'alpha-D-Glucose 1-phosphate 1,6-phosphomutase'"
rxn00710_c0,0.011730473,'orotidine-5''-phosphate carboxy-lyase (UMP-forming)'
rxn00726_c0,0.00202281,'chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)'
rxn00737_c0,0.010338809,'L-threonine ammonia-lyase (2-oxobutanoate-forming)'
rxn00747_c0,0.044206164,'D-glyceraldehyde-3-phosphate aldose-ketose-isomerase'
rxn00770_c0,0.028048178,'ATP:D-ribose-5-phosphate diphosphotransferase'
rxn00777_c0,-0.028048178,'D-ribose-5-phosphate aldose-ketose-isomerase'
rxn00781_c0,-0.106177699,'D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)'
rxn00789_c0,-0.003371351,'1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase'
rxn00790_c0,-0.017483689,'5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)'
rxn00791_c0,-0.00202281,'N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase'
rxn00799_c0,0.013583256,'(S)-malate hydro-lyase (fumarate-forming)'
rxn00800_c0,0.011387834,"'N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)'"
rxn00802_c0,0.010526106,'2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming)'
rxn00806_c0,-0.016032645,'L-Leucine:2-oxoglutarate aminotransferase'
rxn00830_c0,-0.005173001,'Isopentenyl-diphosphate delta3-delta2-isomerase'
rxn00832_c0,-0.020707086,"'IMP 1,2-hydrolase (decyclizing)'"
rxn00834_c0,0.009319252,'IMP:NAD+ oxidoreductase'
rxn00839_c0,0.000925336,'ATP:dADP phosphotransferase'
rxn00863_c0,0.003371351,'L-histidinal:NAD+ oxidoreductase'
rxn00874_c0,0.006224159,'butanoyl-CoA:acetyl-CoA C-butanoyltransferase'
rxn00898_c0,0.034507611,"'2,3-Dihydroxy-3-methylbutanoate hydro-lyase'"
rxn00902_c0,-0.019153003,"'acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)'"
rxn00903_c0,-0.0150587,'L-Valine:2-oxoglutarate aminotransferase'
rxn00907_c0,-0.022005061,"'5,10-methylenetetrahydrofolate:NADP+ oxidoreductase'"
rxn00916_c0,0.009319252,'Xanthosine-5''-phosphate:ammonia ligase (AMP-forming)'
rxn00931_c0,-0.007866485,'L-Proline:NADP+ 5-oxidoreductase'
rxn00945_c0,-0.003120358,'hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase'
rxn00979_c0,0.000443862,'glycolaldehyde:NAD+ oxidoreductase'
rxn01000_c0,0.006592863,'prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)'
