ReactionID,Flux,Name
rxn00693_c0,0.004699214,'5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase'
rxn00708_c0,0.00071236,'Uridine 5''-monophosphate phosphohydrolase'
rxn00710_c0,0.009030574,'orotidine-5''-phosphate carboxy-lyase (UMP-forming)'
rxn00726_c0,0.001557238,'chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)'
rxn00737_c0,0.072686283,'L-threonine ammonia-lyase (2-oxobutanoate-forming)'
rxn00747_c0,0.695788865,'D-glyceraldehyde-3-phosphate aldose-ketose-isomerase'
rxn00765_c0,0.000900815,'Glycerol:NADP+ oxidoreductase'
rxn00770_c0,0.026128153,'ATP:D-ribose-5-phosphate diphosphotransferase'
rxn00777_c0,0.309632072,'D-ribose-5-phosphate aldose-ketose-isomerase'
rxn00781_c0,-1.736228773,'D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)'
rxn00784_c0,-0.00071236,'2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)'
rxn00785_c0,0.348350285,'D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase'
rxn00789_c0,-0.002595397,'1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase'
rxn00790_c0,-0.013266182,'5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)'
rxn00791_c0,-0.001557238,'N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase'
rxn00799_c0,-0.015669531,'(S)-malate hydro-lyase (fumarate-forming)'
rxn00800_c0,0.008670076,"'N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)'"
rxn00802_c0,0.008103405,'2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming)'
rxn00806_c0,-0.012342553,'L-Leucine:2-oxoglutarate aminotransferase'
rxn00830_c0,0.000593799,'Isopentenyl-diphosphate delta3-delta2-isomerase'
rxn00832_c0,-0.015763798,"'IMP 1,2-hydrolase (decyclizing)'"
rxn00834_c0,0.007093722,'IMP:NAD+ oxidoreductase'
rxn00838_c0,0.008670076,'IMP:L-aspartate ligase (GDP-forming)'
rxn00839_c0,0.00071236,'ATP:dADP phosphotransferase'
rxn00849_c0,-0.000796475,'D-Alanine:2-oxoglutarate aminotransferase'
