ReactionID,Flux,Name
rxn00213_c0,0.0020692,'ATP:D-glucose 6-phosphotransferase'
rxn00216_c0,1.37E-05,'ATP:acetate phosphotransferase'
rxn00225_c0,0.006651634,'ATP:GDP phosphotransferase'
rxn00237_c0,0.019899611,'ATP:GMP phosphotransferase'
rxn00239_c0,0.009467206,'ATP:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)'
rxn00247_c0,-0.339532782,'(S)-malate:NAD+ oxidoreductase'
rxn00248_c0,-1.018116479,'Pyruvate:carbon-dioxide ligase (ADP-forming)'
rxn00250_c0,0.772665007,'L-Aspartate:2-oxoglutarate aminotransferase'
rxn00260_c0,-0.09408131,'L-Alanine:glyoxylate aminotransferase'
rxn00272_c0,0.056671184,'alanine racemase'
rxn00283_c0,0.001959936,'Succinate:CoA ligase (ADP-forming)'
rxn00285_c0,1.057883454,'succinyl-CoA:malate CoA-transferase'
rxn00286_c0,1.004533223,'UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase'
rxn00293_c0,0.0020692,"'GTP 7,8-8,9-dihydrolase (diphosphate-forming)'"
rxn00300_c0,0.000295908,"'GTP 8,9-hydrolase'"
rxn00302_c0,0.000443862,'L-Lysine:2-oxoglutarate 6-aminotransferase'
rxn00317_c0,-0.012211781,'glycolate:NADP+ oxidoreductase'
rxn00324_c0,0.000443862,'(3S)-3-carboxy-3-hydroxypropanoyl-CoA glyoxylate-lyase (acetyl-CoA-forming)'
rxn00331_c0,1.004533223,'ATP:L-aspartate 4-phosphotransferase'
rxn00337_c0,0.025648825,'L-aspartate:ammonia ligase (AMP-forming)'
rxn00340_c0,0.008578214,'gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)'
rxn00351_c0,0.000147954,'ATP:CMP phosphotransferase'
rxn00364_c0,0.012218646,'ATP:sulfate adenylyltransferase'
rxn00379_c0,0.009194366,'ATP:riboflavin 5''-phosphotransferase'
rxn00392_c0,0.000147954,'ATP:CDP phosphotransferase'
rxn00409_c0,0.011263218,'UTP:ammonia ligase (ADP-forming)'
rxn00410_c0,0.005690865,'O-acetyl-L-homoserine:methanethiol 3-amino-3-carboxypropyltransferase'
rxn00453_c0,0.005617034,'2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)'
rxn00459_c0,0.369535431,'Phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyl-transferase'
rxn00461_c0,0.0005173,'L-serine hydro-lyase (adding indole; L-tryptophan-forming)'
rxn00474_c0,0.00202281,'L-Phenylalanine:2-oxoglutarate aminotransferase'
rxn00493_c0,-0.006592863,'L-arogenate:NADP+ oxidoreductase'
rxn00526_c0,0.004907188,'3-oxopropanoate:NADP+ oxidoreductase (CoA-malonylating)'
rxn00532_c0,-0.000295908,'Acetyl-CoA:carbon-dioxide ligase (ADP-forming)'
rxn00533_c0,0.046567422,'ATP:D-fructose 6-phosphotransferase'
rxn00547_c0,1.37E-05,'succinyl-CoA:glycine C-succinyltransferase (decarboxylating)'
rxn00599_c0,0.002367265,'sn-Glycerol-3-phosphate:NADP+ 2-oxidoreductase'
rxn00612_c0,-0.007020806,'ATP:glycerol 3-phosphotransferase'
rxn00615_c0,0.001170134,'L-glutamate:L-cysteine gamma-ligase (ADP-forming)'
rxn00646_c0,0.000147954,'L-Alanine:3-oxopropanoate aminotransferase'
rxn00656_c0,0.000295908,'acetyl-CoA:propanoyl-CoA 2-C-acetyltransferase'
rxn00676_c0,0.003120358,'L-erythro-3-Methylmalyl-CoA glyoxylate-lyase (propanoyl-CoA-forming)'
rxn00682_c0,-0.003120358,"'5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase'"
rxn00684_c0,-0.000443862,'Formate:tetrahydrofolate ligase (ADP-forming)'
rxn00690_c0,0.060343791,"'5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase'"
rxn00692_c0,0.014722921,"'alpha-D-Glucose 1-phosphate 1,6-phosphomutase'"
rxn00704_c0,-1.37E-05,'orotidine-5''-phosphate carboxy-lyase (UMP-forming)'
rxn00710_c0,0.011730473,'chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)'
rxn00726_c0,0.00202281,'L-threonine ammonia-lyase (2-oxobutanoate-forming)'
rxn00737_c0,0.010338809,'D-glyceraldehyde-3-phosphate aldose-ketose-isomerase'
rxn00747_c0,0.044206164,'ATP:D-ribose-5-phosphate diphosphotransferase'
rxn00770_c0,0.028048178,'D-ribose-5-phosphate aldose-ketose-isomerase'
rxn00777_c0,-0.028048178,'D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)'
rxn00781_c0,-0.106177699,'1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase'
rxn00789_c0,-0.003371351,'5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)'
rxn00790_c0,-0.017483689,'N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase'
rxn00791_c0,-0.00202281,'(S)-malate hydro-lyase (fumarate-forming)'
rxn00799_c0,0.013583256,"'N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)'"
rxn00800_c0,0.011387834,'2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming)'
rxn00802_c0,0.010526106,'L-Leucine:2-oxoglutarate aminotransferase'
rxn00806_c0,-0.016032645,'Isopentenyl-diphosphate delta3-delta2-isomerase'
rxn00830_c0,-0.005173001,"'IMP 1,2-hydrolase (decyclizing)'"
rxn00832_c0,-0.020707086,'IMP:NAD+ oxidoreductase'
rxn00834_c0,0.009319252,'ATP:dADP phosphotransferase'
rxn00839_c0,0.000925336,'L-histidinal:NAD+ oxidoreductase'
rxn00863_c0,0.003371351,'butanoyl-CoA:acetyl-CoA C-butanoyltransferase'
rxn00874_c0,0.006224159,"'2,3-Dihydroxy-3-methylbutanoate hydro-lyase'"
rxn00898_c0,0.034507611,"'acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)'"
rxn00902_c0,-0.019153003,'L-Valine:2-oxoglutarate aminotransferase'
rxn00903_c0,-0.0150587,"'5,10-methylenetetrahydrofolate:NADP+ oxidoreductase'"
rxn00907_c0,-0.022005061,'Xanthosine-5''-phosphate:ammonia ligase (AMP-forming)'
rxn00916_c0,0.009319252,'L-Proline:NADP+ 5-oxidoreductase'
rxn00931_c0,-0.007866485,'hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase'
rxn00945_c0,-0.003120358,'glycolaldehyde:NAD+ oxidoreductase'
rxn00979_c0,0.000443862,'prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming)'
rxn01000_c0,0.006592863,'carbamoyl-phosphate:L-aspartate carbamoyltransferase'
rxn01018_c0,0.011730473,'Carbamoyl-phosphate:L-ornithine carbamoyltransferase'
rxn01019_c0,0.010526106,'O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)'
rxn01069_c0,0.019366536,'ATP:3-phospho-D-glycerate 1-phosphotransferase'
rxn01100_c0,0.106177699,"'2-Phospho-D-glycerate 2,3-phosphomutase'"
rxn01106_c0,0.106177699,'D-Ribulose-5-phosphate 3-epimerase'
rxn01116_c0,-0.030191895,'D-arabinose-5-phosphate aldose-ketose-isomerase'
rxn01117_c0,-0.0015519,'Adenosine:phosphate alpha-D-ribosyltransferase'
